datetime,height
2024-06-17 11:43:00,0.24327244
2024-06-17 11:44:00,0.24708638
2024-06-17 11:45:00,0.2508876
2024-06-17 11:46:00,0.25467584
2024-06-17 11:47:00,0.2584508
2024-06-17 11:48:00,0.2622123
2024-06-17 11:49:00,0.26596004
2024-06-17 11:50:00,0.26969376
2024-06-17 11:51:00,0.27341324
2024-06-17 11:52:00,0.27711818
2024-06-17 11:53:00,0.2808084
2024-06-17 11:54:00,0.28448355
2024-06-17 11:55:00,0.28814352
2024-06-17 11:56:00,0.29178792
2024-06-17 11:57:00,0.29541656
2024-06-17 11:58:00,0.29902923
2024-06-17 11:59:00,0.30262563
2024-06-17 12:00:00,0.3062055
2024-06-17 12:01:00,0.3097687
2024-06-17 12:02:00,0.31331488
2024-06-17 12:03:00,0.3168439
2024-06-17 12:04:00,0.32035542
2024-06-17 12:05:00,0.32384923
2024-06-17 12:06:00,0.32732514
2024-06-17 12:07:00,0.33078286
2024-06-17 12:08:00,0.33422214
2024-06-17 12:09:00,0.33764282
2024-06-17 12:10:00,0.3410446
2024-06-17 12:11:00,0.34442735
2024-06-17 12:12:00,0.3477907
2024-06-17 12:13:00,0.35113448
2024-06-17 12:14:00,0.3544585
2024-06-17 12:15:00,0.35776246
2024-06-17 12:16:00,0.36104622
2024-06-17 12:17:00,0.36430946
2024-06-17 12:18:00,0.36755207
2024-06-17 12:19:00,0.37077373
2024-06-17 12:20:00,0.37397426
2024-06-17 12:21:00,0.37715343
2024-06-17 12:22:00,0.38031104
2024-06-17 12:23:00,0.38344684
2024-06-17 12:24:00,0.38656068
2024-06-17 12:25:00,0.38965228
2024-06-17 12:26:00,0.39272147
2024-06-17 12:27:00,0.39576802
2024-06-17 12:28:00,0.3987917
2024-06-17 12:29:00,0.40179238
2024-06-17 12:30:00,0.40476975
2024-06-17 12:31:00,0.40772367
2024-06-17 12:32:00,0.41065395
2024-06-17 12:33:00,0.41356033
2024-06-17 12:34:00,0.41644263
2024-06-17 12:35:00,0.41930073
2024-06-17 12:36:00,0.4221343
2024-06-17 12:37:00,0.42494324
2024-06-17 12:38:00,0.4277273
2024-06-17 12:39:00,0.43048638
2024-06-17 12:40:00,0.43322018
2024-06-17 12:41:00,0.43592858
2024-06-17 12:42:00,0.43861133
2024-06-17 12:43:00,0.44126832
2024-06-17 12:44:00,0.4438993
2024-06-17 12:45:00,0.44650418
2024-06-17 12:46:00,0.44908264
2024-06-17 12:47:00,0.45163465
2024-06-17 12:48:00,0.4541599
2024-06-17 12:49:00,0.45665827
2024-06-17 12:50:00,0.4591297
2024-06-17 12:51:00,0.46157378
2024-06-17 12:52:00,0.46399057
2024-06-17 12:53:00,0.46637973
2024-06-17 12:54:00,0.46874118
2024-06-17 12:55:00,0.47107476
2024-06-17 12:56:00,0.47338027
2024-06-17 12:57:00,0.4756576
2024-06-17 12:58:00,0.47790653
2024-06-17 12:59:00,0.48012695
2024-06-17 13:00:00,0.48231864
2024-06-17 13:01:00,0.48448154
2024-06-17 13:02:00,0.48661545
2024-06-17 13:03:00,0.48872018
2024-06-17 13:04:00,0.49079564
2024-06-17 13:05:00,0.49284163
2024-06-17 13:06:00,0.4948581
2024-06-17 13:07:00,0.49684483
2024-06-17 13:08:00,0.49880168
2024-06-17 13:09:00,0.50072855
2024-06-17 13:10:00,0.5026252
2024-06-17 13:11:00,0.5044917
2024-06-17 13:12:00,0.5063277
2024-06-17 13:13:00,0.5081332
2024-06-17 13:14:00,0.509908
2024-06-17 13:15:00,0.51165205
2024-06-17 13:16:00,0.5133652
2024-06-17 13:17:00,0.5150473
2024-06-17 13:18:00,0.51669824
2024-06-17 13:19:00,0.5183179
2024-06-17 13:20:00,0.5199061
2024-06-17 13:21:00,0.52146286
2024-06-17 13:22:00,0.52298796
2024-06-17 13:23:00,0.52448136
2024-06-17 13:24:00,0.5259429
2024-06-17 13:25:00,0.5273725
2024-06-17 13:26:00,0.52877
2024-06-17 13:27:00,0.5301354
2024-06-17 13:28:00,0.5314686
2024-06-17 13:29:00,0.5327694
2024-06-17 13:30:00,0.53403765
2024-06-17 13:31:00,0.5352735
2024-06-17 13:32:00,0.5364766
2024-06-17 13:33:00,0.53764707
2024-06-17 13:34:00,0.53878474
2024-06-17 13:35:00,0.53988945
2024-06-17 13:36:00,0.5409612
2024-06-17 13:37:00,0.5419999
2024-06-17 13:38:00,0.54300547
2024-06-17 13:39:00,0.5439778
2024-06-17 13:40:00,0.54491687
2024-06-17 13:41:00,0.54582256
2024-06-17 13:42:00,0.5466949
2024-06-17 13:43:00,0.54753363
2024-06-17 13:44:00,0.54833883
2024-06-17 13:45:00,0.5491105
2024-06-17 13:46:00,0.5498483
2024-06-17 13:47:00,0.5505525
2024-06-17 13:48:00,0.55122286
2024-06-17 13:49:00,0.5518594
2024-06-17 13:50:00,0.552462
2024-06-17 13:51:00,0.5530306
2024-06-17 13:52:00,0.5535652
2024-06-17 13:53:00,0.55406576
2024-06-17 13:54:00,0.5545323
2024-06-17 13:55:00,0.55496466
2024-06-17 13:56:00,0.5553628
2024-06-17 13:57:00,0.55572677
2024-06-17 13:58:00,0.5560565
2024-06-17 13:59:00,0.55635196
2024-06-17 14:00:00,0.5566131
2024-06-17 14:01:00,0.5568399
2024-06-17 14:02:00,0.55703235
2024-06-17 14:03:00,0.5571904
2024-06-17 14:04:00,0.5573141
2024-06-17 14:05:00,0.5574034
2024-06-17 14:06:00,0.5574582
2024-06-17 14:07:00,0.5574786
2024-06-17 14:08:00,0.55746454
2024-06-17 14:09:00,0.55741596
2024-06-17 14:10:00,0.55733293
2024-06-17 14:11:00,0.55721545
2024-06-17 14:12:00,0.55706346
2024-06-17 14:13:00,0.5568771
2024-06-17 14:14:00,0.5566561
2024-06-17 14:15:00,0.5564007
2024-06-17 14:16:00,0.55611086
2024-06-17 14:17:00,0.55578655
2024-06-17 14:18:00,0.5554278
2024-06-17 14:19:00,0.5550346
2024-06-17 14:20:00,0.55460703
2024-06-17 14:21:00,0.55414504
2024-06-17 14:22:00,0.5536487
2024-06-17 14:23:00,0.553118
2024-06-17 14:24:00,0.55255294
2024-06-17 14:25:00,0.5519536
2024-06-17 14:26:00,0.55132
2024-06-17 14:27:00,0.55065227
2024-06-17 14:28:00,0.54995024
2024-06-17 14:29:00,0.54921407
2024-06-17 14:30:00,0.5484438
2024-06-17 14:31:00,0.5476394
2024-06-17 14:32:00,0.54680103
2024-06-17 14:33:00,0.5459287
2024-06-17 14:34:00,0.54502237
2024-06-17 14:35:00,0.54408216
2024-06-17 14:36:00,0.54310817
2024-06-17 14:37:00,0.54210037
2024-06-17 14:38:00,0.54105884
2024-06-17 14:39:00,0.5399837
2024-06-17 14:40:00,0.5388749
2024-06-17 14:41:00,0.53773266
2024-06-17 14:42:00,0.53655696
2024-06-17 14:43:00,0.53534776
2024-06-17 14:44:00,0.53410536
2024-06-17 14:45:00,0.53282964
2024-06-17 14:46:00,0.5315208
2024-06-17 14:47:00,0.53017884
2024-06-17 14:48:00,0.5288039
2024-06-17 14:49:00,0.52739596
2024-06-17 14:50:00,0.52595526
2024-06-17 14:51:00,0.5244818
2024-06-17 14:52:00,0.5229757
2024-06-17 14:53:00,0.5214369
2024-06-17 14:54:00,0.51986575
2024-06-17 14:55:00,0.5182622
2024-06-17 14:56:00,0.5166264
2024-06-17 14:57:00,0.5149584
2024-06-17 14:58:00,0.51325834
2024-06-17 14:59:00,0.5115263
2024-06-17 15:00:00,0.5097624
2024-06-17 15:01:00,0.50796676
2024-06-17 15:02:00,0.50613946
2024-06-17 15:03:00,0.5042806
2024-06-17 15:04:00,0.5023904
2024-06-17 15:05:00,0.5004689
2024-06-17 15:06:00,0.49851623
2024-06-17 15:07:00,0.49653256
2024-06-17 15:08:00,0.4945179
2024-06-17 15:09:00,0.4924725
2024-06-17 15:10:00,0.4903964
2024-06-17 15:11:00,0.48828983
2024-06-17 15:12:00,0.48615283
2024-06-17 15:13:00,0.4839856
2024-06-17 15:14:00,0.48178825
2024-06-17 15:15:00,0.47956094
2024-06-17 15:16:00,0.47730374
2024-06-17 15:17:00,0.47501686
2024-06-17 15:18:00,0.47270048
2024-06-17 15:19:00,0.47035465
2024-06-17 15:20:00,0.4679796
2024-06-17 15:21:00,0.4655755
2024-06-17 15:22:00,0.4631424
2024-06-17 15:23:00,0.46068054
2024-06-17 15:24:00,0.45819008
2024-06-17 15:25:00,0.45567116
2024-06-17 15:26:00,0.45312393
2024-06-17 15:27:00,0.45054856
2024-06-17 15:28:00,0.44794524
2024-06-17 15:29:00,0.44531414
2024-06-17 15:30:00,0.44265538
2024-06-17 15:31:00,0.4399692
2024-06-17 15:32:00,0.43725574
2024-06-17 15:33:00,0.43451515
2024-06-17 15:34:00,0.4317477
2024-06-17 15:35:00,0.42895347
2024-06-17 15:36:00,0.4261327
2024-06-17 15:37:00,0.4232855
2024-06-17 15:38:00,0.4204122
2024-06-17 15:39:00,0.41751286
2024-06-17 15:40:00,0.41458774
2024-06-17 15:41:00,0.41163695
2024-06-17 15:42:00,0.4086608
2024-06-17 15:43:00,0.4056594
2024-06-17 15:44:00,0.40263298
2024-06-17 15:45:00,0.39958173
2024-06-17 15:46:00,0.39650586
2024-06-17 15:47:00,0.39340553
2024-06-17 15:48:00,0.39028102
2024-06-17 15:49:00,0.3871325
2024-06-17 15:50:00,0.38396016
2024-06-17 15:51:00,0.3807642
2024-06-17 15:52:00,0.3775449
2024-06-17 15:53:00,0.37430242
2024-06-17 15:54:00,0.37103695
2024-06-17 15:55:00,0.36774877
2024-06-17 15:56:00,0.36443806
2024-06-17 15:57:00,0.36110508
2024-06-17 15:58:00,0.35774997
2024-06-17 15:59:00,0.35437307
2024-06-17 16:00:00,0.3509745
2024-06-17 16:01:00,0.3475545
2024-06-17 16:02:00,0.34411338
2024-06-17 16:03:00,0.34065127
2024-06-17 16:04:00,0.33716846
2024-06-17 16:05:00,0.3336652
2024-06-17 16:06:00,0.33014163
2024-06-17 16:07:00,0.32659808
2024-06-17 16:08:00,0.32303473
2024-06-17 16:09:00,0.3194519
2024-06-17 16:10:00,0.31584972
2024-06-17 16:11:00,0.3122285
2024-06-17 16:12:00,0.30858847
2024-06-17 16:13:00,0.30492985
2024-06-17 16:14:00,0.30125293
2024-06-17 16:15:00,0.29755795
2024-06-17 16:16:00,0.2938451
2024-06-17 16:17:00,0.2901147
2024-06-17 16:18:00,0.28636697
2024-06-17 16:19:00,0.28260213
2024-06-17 16:20:00,0.27882048
2024-06-17 16:21:00,0.2750223
2024-06-17 16:22:00,0.27120778
2024-06-17 16:23:00,0.2673772
2024-06-17 16:24:00,0.26353085
2024-06-17 16:25:00,0.25966895
2024-06-17 16:26:00,0.25579175
2024-06-17 16:27:00,0.25189957
2024-06-17 16:28:00,0.24799263
2024-06-17 16:29:00,0.24407122
2024-06-17 16:30:00,0.24013555
2024-06-17 16:31:00,0.23618595
2024-06-17 16:32:00,0.23222268
2024-06-17 16:33:00,0.22824596
2024-06-17 16:34:00,0.22425611
2024-06-17 16:35:00,0.22025338
2024-06-17 16:36:00,0.21623804
2024-06-17 16:37:00,0.21221036
2024-06-17 16:38:00,0.20817062
2024-06-17 16:39:00,0.20411912
2024-06-17 16:40:00,0.20005608
2024-06-17 16:41:00,0.1959818
2024-06-17 16:42:00,0.19189659
2024-06-17 16:43:00,0.18780068
2024-06-17 16:44:00,0.18369438
2024-06-17 16:45:00,0.17957795
2024-06-17 16:46:00,0.17545168
2024-06-17 16:47:00,0.17131586
2024-06-17 16:48:00,0.16717075
2024-06-17 16:49:00,0.16301666
2024-06-17 16:50:00,0.15885384
2024-06-17 16:51:00,0.1546826
2024-06-17 16:52:00,0.15050322
2024-06-17 16:53:00,0.14631599
2024-06-17 16:54:00,0.14212117
2024-06-17 16:55:00,0.13791907
2024-06-17 16:56:00,0.13370998
2024-06-17 16:57:00,0.12949418
2024-06-17 16:58:00,0.12527196
2024-06-17 16:59:00,0.12104359
2024-06-17 17:00:00,0.1168094
2024-06-17 17:01:00,0.112569645
2024-06-17 17:02:00,0.108324625
2024-06-17 17:03:00,0.10407464
2024-06-17 17:04:00,0.099819966
2024-06-17 17:05:00,0.0955609
2024-06-17 17:06:00,0.09129775
2024-06-17 17:07:00,0.08703078
2024-06-17 17:08:00,0.082760304
2024-06-17 17:09:00,0.078486614
2024-06-17 17:10:00,0.07420999
2024-06-17 17:11:00,0.06993074
2024-06-17 17:12:00,0.065649144
2024-06-17 17:13:00,0.061365508
2024-06-17 17:14:00,0.05708012
2024-06-17 17:15:00,0.05279328
2024-06-17 17:16:00,0.048505273
2024-06-17 17:17:00,0.0442164
2024-06-17 17:18:00,0.039926957
2024-06-17 17:19:00,0.035637237
2024-06-17 17:20:00,0.031347536
2024-06-17 17:21:00,0.027058149
2024-06-17 17:22:00,0.02276937
2024-06-17 17:23:00,0.018481497
2024-06-17 17:24:00,0.014194821
2024-06-17 17:25:00,0.00990964
2024-06-17 17:26:00,0.005626248
2024-06-17 17:27:00,0.001344941
2024-06-17 17:28:00,-0.0029339867
2024-06-17 17:29:00,-0.0072102402
2024-06-17 17:30:00,-0.011483525
2024-06-17 17:31:00,-0.015753545
2024-06-17 17:32:00,-0.02002001
2024-06-17 17:33:00,-0.024282623
2024-06-17 17:34:00,-0.028541088
2024-06-17 17:35:00,-0.032795116
2024-06-17 17:36:00,-0.03704441
2024-06-17 17:37:00,-0.041288678
2024-06-17 17:38:00,-0.045527626
2024-06-17 17:39:00,-0.04976096
2024-06-17 17:40:00,-0.0539884
2024-06-17 17:41:00,-0.05820964
2024-06-17 17:42:00,-0.06242439
2024-06-17 17:43:00,-0.06663237
2024-06-17 17:44:00,-0.07083328
2024-06-17 17:45:00,-0.07502684
2024-06-17 17:46:00,-0.07921274
2024-06-17 17:47:00,-0.08339071
2024-06-17 17:48:00,-0.08756046
2024-06-17 17:49:00,-0.0917217
2024-06-17 17:50:00,-0.09587413
2024-06-17 17:51:00,-0.10001748
2024-06-17 17:52:00,-0.10415146
2024-06-17 17:53:00,-0.108275786
2024-06-17 17:54:00,-0.11239017
2024-06-17 17:55:00,-0.11649431
2024-06-17 17:56:00,-0.12058796
2024-06-17 17:57:00,-0.12467081
2024-06-17 17:58:00,-0.1287426
2024-06-17 17:59:00,-0.13280302
2024-06-17 18:00:00,-0.13685182
2024-06-17 18:01:00,-0.14088869
2024-06-17 18:02:00,-0.14491338
2024-06-17 18:03:00,-0.14892559
2024-06-17 18:04:00,-0.15292506
2024-06-17 18:05:00,-0.15691149
2024-06-17 18:06:00,-0.16088465
2024-06-17 18:07:00,-0.16484421
2024-06-17 18:08:00,-0.16878994
2024-06-17 18:09:00,-0.17272156
2024-06-17 18:10:00,-0.17663878
2024-06-17 18:11:00,-0.18054134
2024-06-17 18:12:00,-0.18442897
2024-06-17 18:13:00,-0.18830141
2024-06-17 18:14:00,-0.1921584
2024-06-17 18:15:00,-0.19599964
2024-06-17 18:16:00,-0.19982488
2024-06-17 18:17:00,-0.20363387
2024-06-17 18:18:00,-0.20742637
2024-06-17 18:19:00,-0.21120207
2024-06-17 18:20:00,-0.21496072
2024-06-17 18:21:00,-0.2187021
2024-06-17 18:22:00,-0.2224259
2024-06-17 18:23:00,-0.2261319
2024-06-17 18:24:00,-0.22981983
2024-06-17 18:25:00,-0.23348944
2024-06-17 18:26:00,-0.23714048
2024-06-17 18:27:00,-0.24077268
2024-06-17 18:28:00,-0.24438584
2024-06-17 18:29:00,-0.24797966
2024-06-17 18:30:00,-0.25155392
2024-06-17 18:31:00,-0.25510836
2024-06-17 18:32:00,-0.25864276
2024-06-17 18:33:00,-0.26215684
2024-06-17 18:34:00,-0.2656504
2024-06-17 18:35:00,-0.26912317
2024-06-17 18:36:00,-0.2725749
2024-06-17 18:37:00,-0.2760054
2024-06-17 18:38:00,-0.27941442
2024-06-17 18:39:00,-0.28280172
2024-06-17 18:40:00,-0.28616706
2024-06-17 18:41:00,-0.28951022
2024-06-17 18:42:00,-0.29283097
2024-06-17 18:43:00,-0.2961291
2024-06-17 18:44:00,-0.29940432
2024-06-17 18:45:00,-0.30265653
2024-06-17 18:46:00,-0.30588537
2024-06-17 18:47:00,-0.3090907
2024-06-17 18:48:00,-0.3122723
2024-06-17 18:49:00,-0.31542993
2024-06-17 18:50:00,-0.3185634
2024-06-17 18:51:00,-0.32167247
2024-06-17 18:52:00,-0.32475692
2024-06-17 18:53:00,-0.32781658
2024-06-17 18:54:00,-0.33085126
2024-06-17 18:55:00,-0.33386067
2024-06-17 18:56:00,-0.33684468
2024-06-17 18:57:00,-0.33980304
2024-06-17 18:58:00,-0.3427356
2024-06-17 18:59:00,-0.34564212
2024-06-17 19:00:00,-0.34852245
2024-06-17 19:01:00,-0.35137635
2024-06-17 19:02:00,-0.35420364
2024-06-17 19:03:00,-0.35700414
2024-06-17 19:04:00,-0.35977763
2024-06-17 19:05:00,-0.36252394
2024-06-17 19:06:00,-0.36524296
2024-06-17 19:07:00,-0.36793438
2024-06-17 19:08:00,-0.37059814
2024-06-17 19:09:00,-0.37323394
2024-06-17 19:10:00,-0.37584174
2024-06-17 19:11:00,-0.37842125
2024-06-17 19:12:00,-0.38097236
2024-06-17 19:13:00,-0.38349488
2024-06-17 19:14:00,-0.38598865
2024-06-17 19:15:00,-0.3884535
2024-06-17 19:16:00,-0.3908893
2024-06-17 19:17:00,-0.39329582
2024-06-17 19:18:00,-0.39567295
2024-06-17 19:19:00,-0.3980205
2024-06-17 19:20:00,-0.40033835
2024-06-17 19:21:00,-0.4026264
2024-06-17 19:22:00,-0.40488434
2024-06-17 19:23:00,-0.40711215
2024-06-17 19:24:00,-0.4093097
2024-06-17 19:25:00,-0.41147673
2024-06-17 19:26:00,-0.4136132
2024-06-17 19:27:00,-0.41571894
2024-06-17 19:28:00,-0.4177938
2024-06-17 19:29:00,-0.41983768
2024-06-17 19:30:00,-0.42185044
2024-06-17 19:31:00,-0.4238319
2024-06-17 19:32:00,-0.42578202
2024-06-17 19:33:00,-0.42770058
2024-06-17 19:34:00,-0.4295875
2024-06-17 19:35:00,-0.43144268
2024-06-17 19:36:00,-0.43326598
2024-06-17 19:37:00,-0.43505734
2024-06-17 19:38:00,-0.4368165
2024-06-17 19:39:00,-0.43854356
2024-06-17 19:40:00,-0.44023824
2024-06-17 19:41:00,-0.4419005
2024-06-17 19:42:00,-0.4435302
2024-06-17 19:43:00,-0.4451273
2024-06-17 19:44:00,-0.44669166
2024-06-17 19:45:00,-0.4482232
2024-06-17 19:46:00,-0.44972178
2024-06-17 19:47:00,-0.4511874
2024-06-17 19:48:00,-0.45261994
2024-06-17 19:49:00,-0.45401925
2024-06-17 19:50:00,-0.4553853
2024-06-17 19:51:00,-0.456718
2024-06-17 19:52:00,-0.45801726
2024-06-17 19:53:00,-0.45928302
2024-06-17 19:54:00,-0.4605152
2024-06-17 19:55:00,-0.46171376
2024-06-17 19:56:00,-0.46287858
2024-06-17 19:57:00,-0.46400958
2024-06-17 19:58:00,-0.4651068
2024-06-17 19:59:00,-0.46617004
2024-06-17 20:00:00,-0.46719933
2024-06-17 20:01:00,-0.4681946
2024-06-17 20:02:00,-0.46915582
2024-06-17 20:03:00,-0.47008285
2024-06-17 20:04:00,-0.47097576
2024-06-17 20:05:00,-0.47183442
2024-06-17 20:06:00,-0.4726588
2024-06-17 20:07:00,-0.47344887
2024-06-17 20:08:00,-0.4742046
2024-06-17 20:09:00,-0.4749259
2024-06-17 20:10:00,-0.47561288
2024-06-17 20:11:00,-0.47626534
2024-06-17 20:12:00,-0.47688335
2024-06-17 20:13:00,-0.47746685
2024-06-17 20:14:00,-0.4780158
2024-06-17 20:15:00,-0.47853023
2024-06-17 20:16:00,-0.47901008
2024-06-17 20:17:00,-0.47945538
2024-06-17 20:18:00,-0.47986606
2024-06-17 20:19:00,-0.48024216
2024-06-17 20:20:00,-0.4805836
2024-06-17 20:21:00,-0.48089045
2024-06-17 20:22:00,-0.48116273
2024-06-17 20:23:00,-0.48140034
2024-06-17 20:24:00,-0.48160335
2024-06-17 20:25:00,-0.48177174
2024-06-17 20:26:00,-0.48190552
2024-06-17 20:27:00,-0.48200473
2024-06-17 20:28:00,-0.48206937
2024-06-17 20:29:00,-0.4820994
2024-06-17 20:30:00,-0.4820949
2024-06-17 20:31:00,-0.4820559
2024-06-17 20:32:00,-0.48198235
2024-06-17 20:33:00,-0.48187435
2024-06-17 20:34:00,-0.48173186
2024-06-17 20:35:00,-0.481555
2024-06-17 20:36:00,-0.48134378
2024-06-17 20:37:00,-0.48109815
2024-06-17 20:38:00,-0.4808182
2024-06-17 20:39:00,-0.480504
2024-06-17 20:40:00,-0.48015556
2024-06-17 20:41:00,-0.47977296
2024-06-17 20:42:00,-0.4793562
2024-06-17 20:43:00,-0.47890538
2024-06-17 20:44:00,-0.4784205
2024-06-17 20:45:00,-0.47790164
2024-06-17 20:46:00,-0.4773489
2024-06-17 20:47:00,-0.47676226
2024-06-17 20:48:00,-0.47614184
2024-06-17 20:49:00,-0.4754877
2024-06-17 20:50:00,-0.47479993
2024-06-17 20:51:00,-0.47407854
2024-06-17 20:52:00,-0.47332358
2024-06-17 20:53:00,-0.47253525
2024-06-17 20:54:00,-0.4717135
2024-06-17 20:55:00,-0.47085854
2024-06-17 20:56:00,-0.46997032
2024-06-17 20:57:00,-0.46904904
2024-06-17 20:58:00,-0.46809468
2024-06-17 20:59:00,-0.4671074
2024-06-17 21:00:00,-0.46608725
2024-06-17 21:01:00,-0.4650344
2024-06-17 21:02:00,-0.4639489
2024-06-17 21:03:00,-0.4628308
2024-06-17 21:04:00,-0.46168026
2024-06-17 21:05:00,-0.4604974
2024-06-17 21:06:00,-0.45928228
2024-06-17 21:07:00,-0.45803502
2024-06-17 21:08:00,-0.45675576
2024-06-17 21:09:00,-0.45544457
2024-06-17 21:10:00,-0.4541016
2024-06-17 21:11:00,-0.45272693
2024-06-17 21:12:00,-0.45132077
2024-06-17 21:13:00,-0.4498831
2024-06-17 21:14:00,-0.4484142
2024-06-17 21:15:00,-0.4469141
2024-06-17 21:16:00,-0.44538292
2024-06-17 21:17:00,-0.44382086
2024-06-17 21:18:00,-0.44222802
2024-06-17 21:19:00,-0.4406045
2024-06-17 21:20:00,-0.4389505
2024-06-17 21:21:00,-0.43726617
2024-06-17 21:22:00,-0.43555155
2024-06-17 21:23:00,-0.43380687
2024-06-17 21:24:00,-0.4320323
2024-06-17 21:25:00,-0.43022788
2024-06-17 21:26:00,-0.4283939
2024-06-17 21:27:00,-0.4265304
2024-06-17 21:28:00,-0.42463756
2024-06-17 21:29:00,-0.4227156
2024-06-17 21:30:00,-0.42076463
2024-06-17 21:31:00,-0.4187848
2024-06-17 21:32:00,-0.4167763
2024-06-17 21:33:00,-0.4147393
2024-06-17 21:34:00,-0.41267395
2024-06-17 21:35:00,-0.4105804
2024-06-17 21:36:00,-0.40845886
2024-06-17 21:37:00,-0.40630952
2024-06-17 21:38:00,-0.4041325
2024-06-17 21:39:00,-0.40192804
2024-06-17 21:40:00,-0.39969626
2024-06-17 21:41:00,-0.39743736
2024-06-17 21:42:00,-0.39515156
2024-06-17 21:43:00,-0.392839
2024-06-17 21:44:00,-0.39049992
2024-06-17 21:45:00,-0.38813442
2024-06-17 21:46:00,-0.38574275
2024-06-17 21:47:00,-0.38332516
2024-06-17 21:48:00,-0.38088173
2024-06-17 21:49:00,-0.37841275
2024-06-17 21:50:00,-0.37591836
2024-06-17 21:51:00,-0.37339878
2024-06-17 21:52:00,-0.3708542
2024-06-17 21:53:00,-0.36828482
2024-06-17 21:54:00,-0.36569092
2024-06-17 21:55:00,-0.36307263
2024-06-17 21:56:00,-0.36043015
2024-06-17 21:57:00,-0.35776374
2024-06-17 21:58:00,-0.35507357
2024-06-17 21:59:00,-0.35235992
2024-06-17 22:00:00,-0.34962296
2024-06-17 22:01:00,-0.34686288
2024-06-17 22:02:00,-0.34407994
2024-06-17 22:03:00,-0.34127435
2024-06-17 22:04:00,-0.33844632
2024-06-17 22:05:00,-0.33559608
2024-06-17 22:06:00,-0.3327239
2024-06-17 22:07:00,-0.3298299
2024-06-17 22:08:00,-0.32691443
2024-06-17 22:09:00,-0.32397765
2024-06-17 22:10:00,-0.32101977
2024-06-17 22:11:00,-0.31804112
2024-06-17 22:12:00,-0.31504184
2024-06-17 22:13:00,-0.3120222
2024-06-17 22:14:00,-0.30898243
2024-06-17 22:15:00,-0.30592278
2024-06-17 22:16:00,-0.30284348
2024-06-17 22:17:00,-0.29974478
2024-06-17 22:18:00,-0.29662693
2024-06-17 22:19:00,-0.2934901
2024-06-17 22:20:00,-0.29033464
2024-06-17 22:21:00,-0.28716075
2024-06-17 22:22:00,-0.2839687
2024-06-17 22:23:00,-0.28075865
2024-06-17 22:24:00,-0.27753097
2024-06-17 22:25:00,-0.27428582
2024-06-17 22:26:00,-0.2710235
2024-06-17 22:27:00,-0.26774427
2024-06-17 22:28:00,-0.26444834
2024-06-17 22:29:00,-0.26113603
2024-06-17 22:30:00,-0.25780752
2024-06-17 22:31:00,-0.25446314
2024-06-17 22:32:00,-0.2511031
2024-06-17 22:33:00,-0.24772766
2024-06-17 22:34:00,-0.24433713
2024-06-17 22:35:00,-0.2409317
2024-06-17 22:36:00,-0.2375117
2024-06-17 22:37:00,-0.23407736
2024-06-17 22:38:00,-0.23062892
2024-06-17 22:39:00,-0.22716671
2024-06-17 22:40:00,-0.22369094
2024-06-17 22:41:00,-0.22020192
2024-06-17 22:42:00,-0.21669988
2024-06-17 22:43:00,-0.21318512
2024-06-17 22:44:00,-0.2096579
2024-06-17 22:45:00,-0.20611846
2024-06-17 22:46:00,-0.20256715
2024-06-17 22:47:00,-0.19900413
2024-06-17 22:48:00,-0.19542979
2024-06-17 22:49:00,-0.19184431
2024-06-17 22:50:00,-0.18824801
2024-06-17 22:51:00,-0.18464117
2024-06-17 22:52:00,-0.18102403
2024-06-17 22:53:00,-0.17739692
2024-06-17 22:54:00,-0.17376007
2024-06-17 22:55:00,-0.17011377
2024-06-17 22:56:00,-0.16645832
2024-06-17 22:57:00,-0.16279398
2024-06-17 22:58:00,-0.15912102
2024-06-17 22:59:00,-0.15543975
2024-06-17 23:00:00,-0.15175042
2024-06-17 23:01:00,-0.14805333
2024-06-17 23:02:00,-0.14434876
2024-06-17 23:03:00,-0.14063697
2024-06-17 23:04:00,-0.13691826
2024-06-17 23:05:00,-0.13319293
2024-06-17 23:06:00,-0.12946123
2024-06-17 23:07:00,-0.12572347
2024-06-17 23:08:00,-0.121979915
2024-06-17 23:09:00,-0.11823085
2024-06-17 23:10:00,-0.11447658
2024-06-17 23:11:00,-0.11071736
2024-06-17 23:12:00,-0.106953494
2024-06-17 23:13:00,-0.10318527
2024-06-17 23:14:00,-0.09941296
2024-06-17 23:15:00,-0.09563687
2024-06-17 23:16:00,-0.09185726
2024-06-17 23:17:00,-0.08807442
2024-06-17 23:18:00,-0.084288664
2024-06-17 23:19:00,-0.08050025
2024-06-17 23:20:00,-0.07670948
2024-06-17 23:21:00,-0.07291662
2024-06-17 23:22:00,-0.06912198
2024-06-17 23:23:00,-0.065325834
2024-06-17 23:24:00,-0.061528467
2024-06-17 23:25:00,-0.05773018
2024-06-17 23:26:00,-0.053931236
2024-06-17 23:27:00,-0.05013194
2024-06-17 23:28:00,-0.04633258
2024-06-17 23:29:00,-0.042533427
2024-06-17 23:30:00,-0.038734775
2024-06-17 23:31:00,-0.034936912
2024-06-17 23:32:00,-0.031140123
2024-06-17 23:33:00,-0.027344694
2024-06-17 23:34:00,-0.023550909
2024-06-17 23:35:00,-0.019759053
2024-06-17 23:36:00,-0.015969414
2024-06-17 23:37:00,-0.012182277
2024-06-17 23:38:00,-0.008397923
2024-06-17 23:39:00,-0.004616639
